3.92292, 2.36762, 0.222758
3.92078, 2.35893, 0.222758
3.88978, 2.34886, 0.21382
3.88978, 2.34886, 0.21382
3.86103, 2.33611, 0.227946
3.85954, 2.33203, 0.227946
3.85666, 2.32411, 0.227946
3.85354, 2.31556, 0.227946
3.79776, 2.2914, 0.271239
3.79393, 2.28221, 0.271239
3.78969, 2.27203, 0.271239
3.73159, 2.25464, 0.279597
3.71377, 2.24656, 0.309623
3.70871, 2.23601, 0.309623
3.70645, 2.23129, 0.309623
3.66379, 2.21257, 0.342394
3.64391, 2.1941, 0.365905
3.63766, 2.18092, 0.365905
3.61633, 2.1699, 0.419187
3.60987, 2.15457, 0.419187
3.5837, 2.13558, 0.478992
3.56123, 2.11107, 0.509442
3.54387, 2.08922, 0.518467
3.52593, 2.07271, 0.494701
3.50185, 2.06836, 0.520074
3.49423, 2.04901, 0.520074
3.45552, 2.03813, 0.50596
3.43579, 2.01977, 0.512
3.4131, 2.00022, 0.507534
3.39128, 1.98527, 0.479733
3.37161, 1.98075, 0.505711
3.34605, 1.95582, 0.53761
3.31677, 1.93923, 0.583651
3.29111, 1.91458, 0.613363
3.2672, 1.889, 0.624568
3.24967, 1.86532, 0.625018
3.21918, 1.84923, 0.575011
3.20511, 1.84409, 0.604497
3.18046, 1.82179, 0.599054
3.16743, 1.80842, 0.646641
3.13351, 1.78618, 0.633648
3.1229, 1.75969, 0.659046
3.10044, 1.73639, 0.649202
3.07863, 1.7332, 0.668383
3.06016, 1.70792, 0.671325
3.03831, 1.69085, 0.69746
3.02029, 1.66747, 0.681296
3.00137, 1.64862, 0.64221
2.98714, 1.63185, 0.606803
2.96157, 1.63159, 0.607902
2.94766, 1.61308, 0.591283
2.92485, 1.60492, 0.5971
2.91404, 1.58686, 0.5971
2.88258, 1.55959, 0.62686
2.86925, 1.54478, 0.58228
2.85181, 1.54525, 0.579641
2.83062, 1.52332, 0.596168
2.81402, 1.51173, 0.606322
2.79413, 1.49572, 0.578351
2.77864, 1.48112, 0.552182
2.75255, 1.46452, 0.539112
2.74388, 1.46481, 0.536618
2.7229, 1.44775, 0.534719
2.70482, 1.43669, 0.551828
2.68405, 1.41963, 0.551551
2.67137, 1.40091, 0.559488
2.64715, 1.37572, 0.595489
2.62934, 1.37277, 0.611738
2.61279, 1.35158, 0.616264
2.59333, 1.33802, 0.63813
2.58202, 1.31246, 0.672916
2.56471, 1.29498, 0.638596
2.54501, 1.27839, 0.609378
2.53335, 1.27905, 0.605442
2.51762, 1.2607, 0.595484
2.50312, 1.25199, 0.593834
2.48471, 1.23606, 0.575641
2.47158, 1.21823, 0.575965
2.46699, 1.20431, 0.558137
2.44358, 1.20031, 0.579729
2.43278, 1.17916, 0.597044
2.40145, 1.17292, 0.581612
2.40099, 1.15195, 0.605715
2.37872, 1.13483, 0.586352
2.36493, 1.1223, 0.554451
2.34957, 1.11943, 0.569083
2.32583, 1.10044, 0.569994
2.29967, 1.09063, 0.581608
2.2928, 1.07197, 0.597874
2.27492, 1.05167, 0.602473
2.25382, 1.03397, 0.589799
2.23026, 1.01556, 0.585255
2.21598, 1.01068, 0.610829
2.19896, 0.988008, 0.626953
2.16328, 0.978594, 0.655327
2.15634, 0.956169, 0.68127
2.1229, 0.929372, 0.693346
2.11096, 0.912467, 0.658019
2.0788, 0.891343, 0.646421
2.05685, 0.868736, 0.652031
2.01642, 0.854914, 0.608098
1.99778, 0.844354, 0.65767
1.97376, 0.815509, 0.700506
1.94319, 0.802999, 0.701854
1.93477, 0.772375, 0.770421
1.91081, 0.744017, 0.778713
1.89193, 0.716525, 0.782252
1.86397, 0.709756, 0.823015
1.8501, 0.677054, 0.8522
1.82935, 0.65751, 0.889897
1.80811, 0.623458, 0.828081
1.75382, 0.606176, 0.758904
1.73065, 0.586282, 0.725013
1.71384, 0.566908, 0.701668
1.70755, 0.540263, 0.72348
1.68128, 0.537098, 0.740263
1.66697, 0.511803, 0.749646
1.6457, 0.503046, 0.75473
1.63371, 0.476522, 0.771911
1.60851, 0.455853, 0.732489
1.60082, 0.434796, 0.717605
1.58255, 0.431287, 0.738913
1.56046, 0.411061, 0.705385
1.53418, 0.408459, 0.663536
1.51291, 0.388394, 0.665673
1.49182, 0.370053, 0.650201
1.46915, 0.35073, 0.645215
1.44895, 0.336067, 0.61467
1.42343, 0.332524, 0.635068
1.40383, 0.313504, 0.638581
1.38041, 0.303073, 0.683186
1.36019, 0.278452, 0.723237
1.33461, 0.250404, 0.75205
1.31372, 0.229461, 0.727975
1.28723, 0.222695, 0.772342
1.26827, 0.191465, 0.814775
1.24201, 0.173685, 0.835564
1.21458, 0.148854, 0.817475
1.19326, 0.124158, 0.804436
1.16117, 0.0996434, 0.782061
1.14307, 0.0976492, 0.795303
1.12117, 0.0709822, 0.797697
1.09895, 0.0588755, 0.782899
1.07736, 0.0354099, 0.773362
1.05738, 0.0178052, 0.733111
1.02902, -0.00326726, 0.718063
1.00844, -0.00887123, 0.754066
0.989891, -0.0383636, 0.740029
0.948213, -0.0564108, 0.723011
0.925116, -0.0745089, 0.692941
0.903401, -0.091958, 0.674152
0.883384, -0.104954, 0.638562
0.867879, -0.108874, 0.660255
0.848784, -0.128596, 0.667079
0.832513, -0.140128, 0.703565
0.81714, -0.167621, 0.76466
0.793981, -0.185377, 0.714884
0.77532, -0.199284, 0.666282
0.762798, -0.202967, 0.68962
0.745956, -0.225347, 0.707554
0.726225, -0.238572, 0.732364
0.705894, -0.258646, 0.724535
0.685012, -0.275484, 0.688371
0.663932, -0.292654, 0.667425
0.64507, -0.296971, 0.694
0.627688, -0.320784, 0.725759
0.598311, -0.333343, 0.742429
0.582347, -0.356537, 0.755528
0.560359, -0.378846, 0.737319
0.540627, -0.396149, 0.711441
0.521027, -0.40444, 0.766972
0.497237, -0.429077, 0.770693
0.470909, -0.444501, 0.800249
0.449232, -0.468327, 0.802616
0.425346, -0.490803, 0.776052
0.394232, -0.512399, 0.739996
0.380539, -0.527961, 0.708079
0.343234, -0.533371, 0.743926
0.325758, -0.559417, 0.77993
0.297442, -0.568379, 0.831241
0.279957, -0.595321, 0.841187
0.26092, -0.616641, 0.79086
0.236509, -0.632512, 0.723519
0.211858, -0.63803, 0.762128
0.185044, -0.660259, 0.750759
0.158537, -0.671203, 0.757855
0.138177, -0.689829, 0.729075
0.135051, -0.706878, 0.704691
0.117334, -0.721069, 0.663834
0.0998291, -0.723699, 0.679664
0.0773598, -0.742634, 0.684066
0.0558727, -0.754078, 0.702585
0.0402353, -0.770966, 0.688835
-0.00773976, -0.784554, 0.645173
-0.0238289, -0.797928, 0.630948
-0.0162694, -0.80195, 0.652741
-0.0345836, -0.820703, 0.667284
-0.0511876, -0.83074, 0.689633
-0.0985838, -0.846306, 0.665627
-0.114067, -0.860473, 0.651352
-0.133006, -0.870643, 0.62104
-0.148481, -0.884061, 0.617807
-0.165327, -0.885695, 0.625283
-0.151359, -0.90631, 0.673032
-0.19402, -0.915418, 0.689769
-0.19848, -0.931524, 0.690027
-0.222739, -0.944614, 0.65004
-0.21163, -0.962576, 0.66585
-0.22476, -0.964249, 0.675495
-0.263421, -0.980626, 0.641852
-0.278174, -0.984497, 0.635764
-0.286073, -0.999781, 0.640219
-0.293058, -1.01208, 0.622012
-0.311593, -1.02152, 0.591358
-0.322914, -1.02777, 0.560584
-0.32654, -1.03031, 0.570843
-0.347965, -1.03926, 0.554896
-0.348272, -1.04282, 0.560871
-0.367466, -1.05077, 0.544037
-0.355857, -1.06285, 0.556654
-0.365745, -1.07535, 0.56163
-0.392037, -1.07746, 0.567517
-0.393978, -1.08851, 0.565033
-0.393926, -1.09374, 0.564523
-0.415326, -1.10226, 0.549115
-0.419316, -1.10664, 0.521356
-0.431634, -1.11276, 0.507909
-0.438958, -1.11605, 0.490196
-0.448122, -1.1165, 0.490878
-0.429012, -1.12514, 0.498171
-0.436153, -1.12738, 0.497226
-0.45093, -1.13488, 0.491735
-0.459231, -1.14215, 0.486139
-0.468383, -1.14899, 0.478473
-0.465887, -1.14781, 0.474541
-0.479023, -1.15098, 0.459251
-0.472036, -1.15117, 0.452011
-0.471146, -1.1543, 0.444509
-0.484466, -1.15886, 0.441773
-0.486511, -1.15619, 0.423198
-0.484317, -1.16073, 0.421152
-0.487786, -1.16082, 0.42132
-0.48914, -1.15999, 0.409389
-0.481728, -1.15846, 0.405244
-0.483454, -1.15964, 0.400548
-0.483777, -1.15891, 0.391112
-0.479722, -1.15734, 0.383365
-0.490128, -1.15243, 0.37958
-0.483079, -1.15437, 0.371651
-0.472882, -1.15475, 0.36405
-0.479526, -1.15369, 0.363305
-0.480531, -1.15518, 0.359855
-0.477329, -1.1551, 0.358984
-0.482155, -1.15549, 0.355318
-0.481135, -1.15798, 0.352847
-0.47542, -1.15538, 0.342383
-0.487468, -1.15366, 0.341131
-0.482174, -1.15574, 0.337496
-0.485424, -1.15329, 0.333328
-0.486802, -1.15446, 0.330793
-0.486943, -1.15226, 0.324394
-0.483417, -1.15331, 0.319478
-0.485129, -1.15385, 0.319954
-0.490964, -1.15, 0.315227
-0.48456, -1.15239, 0.313938
-0.468766, -1.15289, 0.307702
-0.486985, -1.15238, 0.306772
-0.48953, -1.15155, 0.303208
-0.479916, -1.15249, 0.303638
-0.487064, -1.15591, 0.305286
-0.485758, -1.15434, 0.301508
-0.474965, -1.15543, 0.29668
-0.488848, -1.15582, 0.295059
-0.486525, -1.15949, 0.294554
-0.488419, -1.15599, 0.289849
-0.485473, -1.15766, 0.287393
-0.478936, -1.15594, 0.283098
-0.489196, -1.15405, 0.281016
-0.488535, -1.15188, 0.276376
-0.482088, -1.15533, 0.272757
-0.482607, -1.15534, 0.272761
-0.486797, -1.15718, 0.271739
-0.474901, -1.15657, 0.268058
-0.470397, -1.15549, 0.261491
-0.472197, -1.15533, 0.257776
-0.480428, -1.15274, 0.255284
-0.48287, -1.15197, 0.2553
-0.479053, -1.15161, 0.250353
-0.482329, -1.15292, 0.250755
-0.476747, -1.15268, 0.245929
-0.490451, -1.15133, 0.246153
-0.472753, -1.15253, 0.238094
-0.485916, -1.15368, 0.239538
-0.479361, -1.15679, 0.240067
-0.489853, -1.15794, 0.239338
-0.49007, -1.1584, 0.23411
-0.488543, -1.16387, 0.241441
-0.500858, -1.16462, 0.234102
-0.493267, -1.16578, 0.236729
-0.498778, -1.16934, 0.238696
-0.504944, -1.17186, 0.243821
-0.514424, -1.17743, 0.251058
-0.5201, -1.18351, 0.257837
-0.526015, -1.18828, 0.255886
-0.533485, -1.18891, 0.258342
-0.530541, -1.19477, 0.2642
-0.541627, -1.1975, 0.264849
-0.560519, -1.20002, 0.247498
-0.567028, -1.20601, 0.254008
-0.577411, -1.21012, 0.250758
-0.574072, -1.21263, 0.26028
-0.593635, -1.21869, 0.260954
-0.603739, -1.22342, 0.273297
-0.618463, -1.22774, 0.262831
-0.624895, -1.23692, 0.284027
-0.639408, -1.24561, 0.291727
-0.650591, -1.25079, 0.317379
-0.660214, -1.26296, 0.337739
-0.66871, -1.27095, 0.358911
-0.685735, -1.28027, 0.348399
-0.693311, -1.29229, 0.359257
-0.717986, -1.29498, 0.309497
-0.722134, -1.30578, 0.326195
-0.741434, -1.31184, 0.354819
-0.756105, -1.32428, 0.363375
-0.768213, -1.33357, 0.403698
-0.781755, -1.35118, 0.43585
-0.79895, -1.36411, 0.426241
-0.813703, -1.37831, 0.422799
-0.824418, -1.39009, 0.414342
-0.844915, -1.3903, 0.415346
-0.859086, -1.41013, 0.452517
-0.876237, -1.41816, 0.48117
-0.890967, -1.43455, 0.488544
-0.901067, -1.45128, 0.488544
-0.911207, -1.46808, 0.488544
-0.921253, -1.48472, 0.488544
-0.921294, -1.48479, 0.488544
-0.931387, -1.50151, 0.488544
-0.933632, -1.50522, 0.488544
-0.943486, -1.52155, 0.488544
-0.953591, -1.53828, 0.488544
-0.963692, -1.55501, 0.488544
-0.963701, -1.55503, 0.488544
-0.973788, -1.57174, 0.488544
-0.978706, -1.57988, 0.488544
